tid,attribute,correct_val
2627,inspectiontype,canvass
2627,inspectionid,88400
2627,address,7005 n clark st
2627,inspectiondate,2010-06-04
2627,results,pass
2627,longitude,-87.67386024
2627,state,il
2627,akaname,china  spring
2627,latitude,42.00919262
2627,dbaname,china spring
2627,facilitytype,restaurant
2628,city,chicago
2628,zip,60660
2628,risk,risk 1 (high)
2628,license,33440
2628,inspectiontype,canvass
2628,inspectionid,88401
2628,address,5600 n clark st
2628,inspectiondate,2010-06-04
2628,results,pass
2628,longitude,-87.66891302
2628,state,il
2628,akaname,primo pizza
2628,latitude,41.98352014
2628,dbaname,primo pizza inc
2628,facilitytype,restaurant
2629,city,chicago
2629,zip,60626
2629,risk,risk 1 (high)
2629,license,1953328
2629,inspectiontype,canvass
2629,inspectionid,88402
2629,address,7003 n clark st
2629,inspectiondate,2010-06-07
2629,results,pass w/ conditions
2629,longitude,-87.67384638
2629,state,il
2629,akaname,subway
2629,latitude,42.00913302
2629,dbaname,subway
2629,facilitytype,restaurant
2630,city,chicago
2630,zip,60626
2630,risk,risk 1 (high)
2630,license,1695635
2630,inspectiontype,canvass
2630,inspectionid,88403
2630,address,7027 n clark st
2630,inspectiondate,2010-06-07
2630,results,pass
2630,longitude,-87.67401205
2630,state,il
2630,akaname,taqueria uptown
2630,latitude,42.00985571
2630,dbaname,taqueria uptown
2630,facilitytype,restaurant
2631,city,chicago
2631,zip,60626
2631,risk,risk 1 (high)
2631,license,1680307
2631,inspectiontype,canvass
2631,inspectionid,88404
2631,address,6649 n clark st
2631,inspectiondate,2010-06-07
2631,results,pass
2631,longitude,-87.67220279
2631,state,il
2631,akaname,sahara kabob
2631,latitude,42.00314757
2631,dbaname,big buns and pita corporation
2631,facilitytype,restaurant
2632,city,chicago
2632,zip,60626
2632,risk,risk 2 (medium)
2632,license,2032269
2632,inspectiontype,license
2632,inspectionid,88405
2632,address,1412 w morse ave
2632,inspectiondate,2010-06-08
2632,results,fail
2632,longitude,-87.66649165
2632,state,il
2632,akaname,chuckie's
2632,latitude,42.00800667
2632,dbaname,chuckie's
2632,facilitytype,restaurant
2633,city,chicago
2633,zip,60626
2633,risk,risk 3 (low)
2633,license,2032270
2633,inspectiontype,license
2633,inspectionid,88406
2633,address,1412 w morse ave
2633,inspectiondate,2010-06-08
2633,results,fail
2633,longitude,-87.66649165
2633,state,il
2633,akaname,chuckies
2633,latitude,42.00800667
2633,dbaname,chuckies
2633,facilitytype,tavern/restaurant
2634,city,chicago
2634,zip,60660
2634,risk,risk 1 (high)
2634,license,1042888
2634,inspectiontype,canvass
2634,inspectionid,88407
2634,address,1440 w devon ave
2634,inspectiondate,2010-06-09
2634,results,pass
2634,longitude,-87.66710447
2634,state,il
2634,akaname,devon market
2634,latitude,41.99822825
2634,dbaname,devon market
2634,facilitytype,grocery store
2635,city,chicago
2635,zip,60660
2635,risk,risk 1 (high)
2635,license,1841238
2635,inspectiontype,complaint
2635,inspectionid,88408
2635,address,1225-27 w devon ave
2635,inspectiondate,2010-06-02
2635,results,fail
2635,longitude,-87.66167834
2635,state,il
2635,akaname,habibi restaurant & cuisine
2635,latitude,41.99806606
2635,dbaname,"habibi restaurant & cuisine, inc."
2635,facilitytype,restaurant
2636,city,chicago
2636,zip,60660
2636,risk,risk 1 (high)
2636,license,1841238
2636,inspectiontype,complaint
2636,inspectionid,88409
2636,address,1225-27 w devon ave
2636,inspectiondate,2010-06-09
2636,results,pass w/ conditions
2636,longitude,-87.66167834
2636,state,il
2636,akaname,habibi restaurant & cuisine
2636,latitude,41.99806606
2636,dbaname,"habibi restaurant & cuisine, inc."
2636,facilitytype,restaurant
2637,city,chicago
2637,zip,60660
2637,risk,risk 1 (high)
2637,license,1473514
2637,inspectiontype,canvass
2637,inspectionid,88410
2637,address,1235 w devon ave
2637,inspectiondate,2010-06-09
2637,results,pass
2637,longitude,-87.66197773
2637,state,il
2637,akaname,nori sushi & noodle shop
2637,latitude,41.9980635
2637,dbaname,nori sushi & noodle shop
2637,facilitytype,restaurant
2638,city,chicago
2638,zip,60660
2638,risk,risk 1 (high)
2638,license,0
2638,inspectiontype,special events (festivals)
2638,inspectionid,88411
2638,address,5649 n sheridan rd
2638,inspectiondate,2010-06-11
2638,results,pass
2638,longitude,-87.6550931
2638,state,il
2638,akaname,st andrew's greek orthodox church
2638,latitude,41.98519355
2638,dbaname,st. andrews greek orthodox church
2638,facilitytype,church/special events
2639,city,chicago
2639,zip,60660
2639,risk,risk 1 (high)
2639,license,1841238
2639,inspectiontype,short form complaint
2639,inspectionid,88412
2639,address,1225-27 w devon ave
2639,inspectiondate,2010-06-11
2639,results,pass w/ conditions
2639,longitude,-87.66167834
2639,state,il
2639,akaname,habibi restaurant & cuisine
2639,latitude,41.99806606
2639,dbaname,"habibi restaurant & cuisine, inc."
2639,facilitytype,restaurant
2640,city,chicago
2640,zip,60626
2640,risk,risk 1 (high)
2640,license,1892714
2640,inspectiontype,canvass
2640,inspectionid,88413
2640,address,7007 n clark st
2640,inspectiondate,2010-06-16
2640,results,pass
2640,longitude,-87.67387392
2640,state,il
2640,akaname,la frescasita
2640,latitude,42.00925289
2640,dbaname,la frescasita
2640,facilitytype,grocery store
2641,city,chicago
2641,zip,60626
2641,risk,risk 1 (high)
2641,license,1404354
2641,inspectiontype,short form complaint
2641,inspectionid,88414
2641,address,6600 n sheridan rd
2641,inspectiondate,2010-06-16
2641,results,pass
2641,longitude,-87.6609322
2641,state,il
2641,akaname,chipotle mexican grill
2641,latitude,42.00259638
2641,dbaname,chipotle mexican grill
2641,facilitytype,restaurant
2642,city,chicago
2642,zip,60640
2642,risk,risk 2 (medium)
2642,license,11136
2642,inspectiontype,short form complaint
2642,inspectionid,88415
2642,address,5130 n sheridan rd
2642,inspectiondate,2010-06-16
2642,results,pass
2642,longitude,-87.65514777
2642,state,il
2642,akaname,mcdonalds
2642,latitude,41.97628306
2642,dbaname,karavites rest inc
2642,facilitytype,restaurant
2643,city,chicago
2643,zip,60660
2643,risk,risk 2 (medium)
2643,license,1799696
2643,inspectiontype,canvass
2643,inspectionid,88416
2643,address,5628 n clark st
2643,inspectiondate,2010-06-17
2643,results,pass
2643,longitude,-87.66909931
2643,state,il
2643,akaname,the coffee studio
2643,latitude,41.98438482
2643,dbaname,the coffee studio
2643,facilitytype,restaurant
2644,city,chicago
2644,zip,60626
2644,risk,risk 1 (high)
2644,license,2037435
2644,inspectiontype,license
2644,inspectionid,88417
2644,address,7021 n clark st
2644,inspectiondate,2010-06-16
2644,results,fail
2644,longitude,-87.67397033
2644,state,il
2644,akaname,
2644,latitude,42.00967499
2644,dbaname,taqueria mi guadalupe
2644,facilitytype,restaurant
2645,city,chicago
2645,zip,60626
2645,risk,risk 1 (high)
2645,license,33141
2645,inspectiontype,complaint
2645,inspectionid,88418
2645,address,1635 w howard st
2645,inspectiondate,2010-06-17
2645,results,pass
2645,longitude,-87.67256797
2645,state,il
2645,akaname,zip'z express fast food
2645,latitude,42.01927307
2645,dbaname,zip'z express fast food
2645,facilitytype,restaurant
2646,city,chicago
2646,zip,60626
2646,risk,risk 1 (high)
2646,license,1883213
2646,inspectiontype,canvass
2646,inspectionid,88419
2646,address,6621 n clark st
2646,inspectiondate,2010-06-17
2646,results,fail
2646,longitude,-87.67194721
2646,state,il
2646,akaname,chikis pizza
2646,latitude,42.00240433
2646,dbaname,chikis pizza
2646,facilitytype,restaurant
2647,city,chicago
2647,zip,60626
2647,risk,risk 1 (high)
2647,license,1884826
2647,inspectiontype,canvass
2647,inspectionid,88420
2647,address,6963 n clark st
2647,inspectiondate,2010-06-18
2647,results,pass
2647,longitude,-87.67368384
2647,state,il
2647,akaname,"panaderia ayutla, corp."
2647,latitude,42.00843198
2647,dbaname,"panaderia ayutla, corp."
2647,facilitytype,bakery
2648,city,chicago
2648,zip,60660
2648,risk,risk 1 (high)
2648,license,50295
2648,inspectiontype,complaint
2648,inspectionid,88421
2648,address,5841-5847 n clark st
2648,inspectiondate,2010-06-22
2648,results,fail
2648,longitude,-87.66966749
2648,state,il
2648,akaname,philippine plaza/orginal baker's delight carryout
2648,latitude,41.98830305
2648,dbaname,original baker's delight carry
2648,facilitytype,grocery store
2649,city,chicago
2649,zip,60660
2649,risk,risk 1 (high)
2649,license,1579115
2649,inspectiontype,canvass
2649,inspectionid,88422
2649,address,5605-5609 n clark st
2649,inspectiondate,2010-06-22
2649,results,pass w/ conditions
2649,longitude,-87.66864908
2649,state,il
2649,akaname,turkish cuisine and bakery
2649,latitude,41.98367843
2649,dbaname,turkish cuisine and bakery
2649,facilitytype,restaurant
2650,city,chicago
2650,zip,60626
2650,risk,risk 1 (high)
2650,license,59454
2650,inspectiontype,canvass
2650,inspectionid,88423
2650,address,7036 n clark st
2650,inspectiondate,2010-06-23
2650,results,pass
2650,longitude,-87.6743699
2650,state,il
2650,akaname,a & t grill
2650,latitude,42.01012437
2650,dbaname,a & t grill
2650,facilitytype,restaurant
2651,city,chicago
2651,zip,60626
2651,risk,risk 1 (high)
2651,license,11900
2651,inspectiontype,canvass
2651,inspectionid,88424
2651,address,6978 n clark st
2651,inspectiondate,2010-06-24
2651,results,pass
2651,longitude,-87.67408037
2651,state,il
2651,akaname,supermercado roman
2651,latitude,42.00885647
2651,dbaname,roman bros 1 inc
2651,facilitytype,grocery store
2652,city,chicago
2652,zip,60626
2652,risk,risk 1 (high)
2652,license,1883213
2652,inspectiontype,canvass re-inspection
2652,inspectionid,88425
2652,address,6621 n clark st
2652,inspectiondate,2010-06-24
2652,results,pass
2652,longitude,-87.67194721
2652,state,il
2652,akaname,chikis pizza
2652,latitude,42.00240433
2652,dbaname,chikis pizza
2652,facilitytype,restaurant
2653,city,chicago
2653,zip,60626
2653,risk,risk 1 (high)
2653,license,2042082
2653,inspectiontype,license
2653,inspectionid,88426
2653,address,6632 n clark st
2653,inspectiondate,2010-06-24
2653,results,fail
2653,longitude,-87.67232835
2653,state,il
2653,akaname,grande noodles
2653,latitude,42.00262823
2653,dbaname,grande noodles
2653,facilitytype,restaurant
2654,city,chicago
2654,zip,60626
2654,risk,risk 1 (high)
2654,license,1047126
2654,inspectiontype,canvass
2654,inspectionid,88427
2654,address,1725 w lunt
2654,inspectiondate,2010-06-25
2654,results,pass
2654,longitude,-87.67331123
2654,state,il
2654,akaname,casa hernandez grocery store
2654,latitude,42.00889671
2654,dbaname,casa hernandez
2654,facilitytype,grocery store
2655,city,chicago
2655,zip,60626
2655,risk,risk 3 (low)
2655,license,2042203
2655,inspectiontype,license
2655,inspectionid,88428
2655,address,6761 n clark st bldg
2655,inspectiondate,2010-06-25
2655,results,fail
2655,longitude,-87.67294054
2655,state,il
2655,akaname,
2655,latitude,42.00531173
2655,dbaname,"clark food & cigarettes inc.,"
2655,facilitytype,grocery store
2656,city,chicago
2656,zip,60660
2656,risk,risk 1 (high)
2656,license,39215
2656,inspectiontype,canvass
2656,inspectionid,88429
2656,address,5938 n broadway
2656,inspectiondate,2010-06-25
2656,results,pass
2656,longitude,-87.66041801
2656,state,il
2656,akaname,st. andrew's inn
2656,latitude,41.9901623
2656,dbaname,st. andrew's inn
2656,facilitytype,restaurant
2657,city,chicago
2657,zip,60660
2657,risk,risk 1 (high)
2657,license,34521
2657,inspectiontype,canvass
2657,inspectionid,88430
2657,address,5937 n broadway
2657,inspectiondate,2010-06-28
2657,results,pass
2657,longitude,-87.66012216
2657,state,il
2657,akaname,the little corner snack shop
2657,latitude,41.99010851
2657,dbaname,the little corner snack shop
2657,facilitytype,restaurant
2658,city,chicago
2658,zip,60626
2658,risk,risk 1 (high)
2658,license,64463
2658,inspectiontype,canvass
2658,inspectionid,88432
2658,address,7043 n clark st
2658,inspectiondate,2010-06-28
2658,results,pass
2658,longitude,-87.67409926
2658,state,il
2658,akaname,rocky's tacos
2658,latitude,42.01027404
2658,dbaname,rocky's tacos
2658,facilitytype,restaurant
2659,city,chicago
2659,zip,60660
2659,risk,risk 2 (medium)
2659,license,2031466
2659,inspectiontype,license re-inspection
2659,inspectionid,88433
2659,address,1217 w devon ave
2659,inspectiondate,2010-06-29
2659,results,pass
2659,longitude,-87.66132071
2659,state,il
2659,akaname,the daily cup
2659,latitude,41.99807015
2659,dbaname,"the daily cup, inc."
2659,facilitytype,restaurant
2660,city,chicago
2660,zip,60660
2660,risk,risk 1 (high)
2660,license,1899260
2660,inspectiontype,license-task force
2660,inspectionid,88434
2660,address,5951-5953 n broadway
2660,inspectiondate,2010-06-29
2660,results,fail
2660,longitude,-87.66013591
2660,state,il
2660,akaname,indie  cafe
2660,latitude,41.99052009
2660,dbaname,indie cafe
2660,facilitytype,restaurant
2661,city,chicago
2661,zip,60660
2661,risk,risk 1 (high)
2661,license,50295
2661,inspectiontype,complaint re-inspection
2661,inspectionid,88435
2661,address,5841-5847 n clark st
2661,inspectiondate,2010-06-30
2661,results,pass
2661,longitude,-87.66966749
2661,state,il
2661,akaname,philippine plaza/orginal baker's delight carryout
2661,latitude,41.98830305
2661,dbaname,original baker's delight carry
2661,facilitytype,grocery store
2662,city,chicago
2662,zip,60626
2662,risk,risk 1 (high)
2662,license,23448
2662,inspectiontype,license
2662,inspectionid,88436
2662,address,6711 n sheridan rd
2662,inspectiondate,2010-06-30
2662,results,fail
2662,longitude,-87.66068096
2662,state,il
2662,akaname,children's academy of north shore
2662,latitude,42.00389026
2662,dbaname,"children's academy of north shore, ltd."
2662,facilitytype,daycare (2 - 6 years)
2663,city,chicago
2663,zip,60625
2663,risk,risk 1 (high)
2663,license,2037499
2663,inspectiontype,license re-inspection
2663,inspectionid,88437
2663,address,4839 n kedzie ave
2663,inspectiondate,2010-06-30
2663,results,pass
2663,longitude,-87.70836329
2663,state,il
2663,akaname,la mama's pizza
2663,latitude,41.96961765
2663,dbaname,"la mama,s pizza inc"
2663,facilitytype,restaurant
2664,city,chicago
2664,zip,60626
2664,risk,risk 1 (high)
2664,license,21275
2664,inspectiontype,canvass
2664,inspectionid,88438
2664,address,6983 n clark st
2664,inspectiondate,2010-07-01
2664,results,pass
2664,longitude,-87.67380377
2664,state,il
2664,akaname,taqueria hernandez
2664,latitude,42.00895173
2664,dbaname,hernandez enterprises inc
2664,facilitytype,restaurant
2665,city,chicago
2665,zip,60660
2665,risk,risk 1 (high)
2665,license,1942435
2665,inspectiontype,canvass
2665,inspectionid,88439
2665,address,1553 w devon ave
2665,inspectiondate,2010-07-01
2665,results,pass
2665,longitude,-87.66981876
2665,state,il
2665,akaname,hello ! inc
2665,latitude,41.99797536
2665,dbaname,hello ! inc
2665,facilitytype,restaurant
2666,city,chicago
2666,zip,60660
2666,risk,risk 1 (high)
2666,license,1927637
2666,inspectiontype,canvass
2666,inspectionid,88440
2666,address,1509 w devon ave
2666,inspectiondate,2010-07-01
2666,results,pass
2666,longitude,-87.66822426
2666,state,il
2666,akaname,everyday thai
2666,latitude,41.99799565
2666,dbaname,everyday thai
2666,facilitytype,restaurant
2667,city,chicago
2667,zip,60626
2667,risk,risk 2 (medium)
2667,license,1840645
2667,inspectiontype,canvass
2667,inspectionid,88441
2667,address,6740 n clark st
2667,inspectiondate,2010-07-02
2667,results,pass
2667,longitude,-87.67303569
2667,state,il
